File,Class,Method,CC,LOC,Params,NestingDepth,IfCount,SwitchCases,TryCatch,Returns,Calls
framework/JNPF.Xunit/XunitExtensions/XunitTestAssemblyRunnerWithAssemblyFixture.cs,XunitTestAssemblyRunnerWithAssemblyFixture,BeforeTestAssemblyFinishedAsync,2,7,0,1,0,0,0,1,3
framework/JNPF.Xunit/XunitExtensions/XunitTestAssemblyRunnerWithAssemblyFixture.cs,XunitTestAssemblyRunnerWithAssemblyFixture,RunTestCollectionAsync,1,3,4,0,0,0,0,1,1
framework/JNPF.Xunit/XunitExtensions/XunitTestCollectionRunnerWithAssemblyFixture.cs,XunitTestCollectionRunnerWithAssemblyFixture,RunTestClassAsync,6,51,3,3,3,0,0,1,11
framework/JNPF.Xunit/XunitExtensions/XunitTestCollectionRunnerWithAssemblyFixture.cs,XunitTestCollectionRunnerWithAssemblyFixture,BeforeTestCollectionFinishedAsync,1,4,0,0,0,0,0,1,2
framework/JNPF.Xunit/XunitExtensions/XunitTestFrameworkExecutorWithAssemblyFixture.cs,XunitTestFrameworkExecutorWithAssemblyFixture,RunTestCases,1,4,3,0,0,0,0,0,1
framework/JNPF/App/App.cs,App,GetServiceProvider,7,26,1,2,4,0,0,5,7
framework/JNPF/App/App.cs,App,GetService,1,3,1,0,0,0,0,1,1
framework/JNPF/App/App.cs,App,GetService,2,3,2,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetServices,2,3,1,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetServices,2,3,2,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetRequiredService,1,3,1,0,0,0,0,1,1
framework/JNPF/App/App.cs,App,GetRequiredService,2,3,2,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetConfig,4,16,2,2,2,0,0,1,6
framework/JNPF/App/App.cs,App,GetOptions,3,4,1,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetOptionsMonitor,3,4,1,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetOptionsSnapshot,2,5,1,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,GetCommandLineConfiguration,1,6,2,0,0,0,0,1,1
framework/JNPF/App/App.cs,App,GetThreadId,1,3,0,0,0,0,0,1,0
framework/JNPF/App/App.cs,App,GetTraceId,3,3,0,0,0,0,0,1,0
framework/JNPF/App/App.cs,App,GetExecutionTime,2,10,1,1,1,0,0,1,4
framework/JNPF/App/App.cs,App,GetServiceLifetime,2,6,1,0,0,0,0,1,2
framework/JNPF/App/App.cs,App,CompileCSharpClassCode,1,7,3,0,0,0,0,1,3
framework/JNPF/App/App.cs,App,CompileCSharpClassCodeToDllFile,2,20,3,0,0,0,0,1,8
framework/JNPF/App/App.cs,App,CompileCSharpClassCodeToStream,7,53,3,1,2,0,0,3,19
framework/JNPF/App/App.cs,App,PrintToMiniProfiler,5,11,4,1,3,0,0,2,4
framework/JNPF/App/App.cs,App,GetAssemblies,24,111,0,4,6,0,1,1,51
framework/JNPF/App/App.cs,App,GetTypes,3,14,1,1,0,0,1,1,5
framework/JNPF/App/App.cs,App,CanBeMiniProfiler,5,7,0,1,1,0,0,2,1
framework/JNPF/App/App.cs,App,DisposeUnmanagedObjects,6,24,0,2,2,0,1,0,4
framework/JNPF/App/App.cs,App,CatchOrDefault,3,10,2,1,0,0,1,2,1
framework/JNPF/App/Extensions/AppApplicationBuilderExtensions.cs,AppApplicationBuilderExtensions,UseInject,1,9,3,0,0,0,0,1,2
framework/JNPF/App/Extensions/AppApplicationBuilderExtensions.cs,AppApplicationBuilderExtensions,UseInject,1,3,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppApplicationBuilderExtensions.cs,AppApplicationBuilderExtensions,UseInjectBase,1,3,1,0,0,0,0,1,0
framework/JNPF/App/Extensions/AppApplicationBuilderExtensions.cs,AppApplicationBuilderExtensions,MapRouteControllers,1,9,1,0,0,0,0,1,3
framework/JNPF/App/Extensions/AppApplicationBuilderExtensions.cs,AppApplicationBuilderExtensions,EnableBuffering,1,7,1,0,0,0,0,2,3
framework/JNPF/App/Extensions/AppApplicationBuilderExtensions.cs,AppApplicationBuilderExtensions,UseApp,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInject,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInject,1,12,2,0,0,0,0,1,5
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectMini,1,11,2,0,0,0,0,1,4
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectBase,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectBase,1,10,2,0,0,0,0,1,3
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectWithUnifyResult,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectWithUnifyResult,1,6,2,0,0,0,0,1,2
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectWithUnifyResult,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddInjectWithUnifyResult,1,6,2,0,0,0,0,1,2
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddAppHostedService,5,14,1,1,0,0,0,1,9
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddApp,1,25,2,0,0,0,0,1,8
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddJnpfModules,6,25,1,2,1,0,0,1,7
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,UseJnpfModules,2,6,2,1,0,0,0,0,1
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,AddStartups,10,31,1,2,1,0,0,1,13
framework/JNPF/App/Extensions/AppServiceCollectionExtensions.cs,AppServiceCollectionExtensions,GetStartupOrder,2,3,1,0,0,0,0,1,2
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,Inject,1,13,2,0,0,0,0,1,2
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,AddComponent,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,AddComponent,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,AddComponent,1,5,3,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,AddWebComponent,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,AddWebComponent,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,AddWebComponent,2,16,3,1,0,0,0,1,3
framework/JNPF/App/Extensions/AppWebApplicationBuilderExtensions.cs,AppWebApplicationBuilderExtensions,UseVirtualPath,2,9,2,1,1,0,0,2,3
framework/JNPF/App/Extensions/HostBuilderExtensions.cs,HostBuilderExtensions,Inject,2,18,2,0,0,0,0,1,6
framework/JNPF/App/Extensions/HostBuilderExtensions.cs,HostBuilderExtensions,Inject,1,9,2,0,0,0,0,1,2
framework/JNPF/App/Extensions/HostBuilderExtensions.cs,HostBuilderExtensions,AddWebComponent,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/HostBuilderExtensions.cs,HostBuilderExtensions,AddWebComponent,1,5,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/HostBuilderExtensions.cs,HostBuilderExtensions,AddWebComponent,1,19,3,0,0,0,0,1,0
framework/JNPF/App/Extensions/IConfigurationExtenstions.cs,IConfigurationExtenstions,Reload,2,8,1,1,1,0,0,2,1
framework/JNPF/App/Extensions/IServiceScopeExtensions.cs,IServiceScopeExtensions,CreateDefaultHttpContext,1,8,3,0,0,0,0,0,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ConvertToDateTime,3,8,1,1,2,0,0,3,4
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ConvertToDateTime,2,3,1,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ConvertToDateTimeOffset,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ConvertToDateTimeOffset,2,3,1,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ConvertToDateTime,4,13,1,1,1,0,0,1,5
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ToByteArray,1,9,1,0,0,0,0,1,2
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,CopyToSave,2,7,2,1,1,0,0,0,4
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,CopyToSave,1,4,2,0,0,0,0,0,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,CopyToSaveAsync,2,7,2,1,1,0,0,0,4
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,CopyToSaveAsync,1,4,2,0,0,0,0,0,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,IsRichPrimitive,8,14,1,1,4,0,0,5,5
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,AddOrUpdate,3,15,2,2,1,0,0,1,2
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,AddOrUpdate,2,6,2,1,0,0,0,0,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,IsValueTuple,2,3,1,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,IsAsync,2,4,1,0,0,0,0,1,3
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,HasImplementedRawGeneric,5,18,2,2,2,0,0,3,4
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,IsAnonymous,7,8,1,0,0,0,0,1,6
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,GetAncestorTypes,4,17,1,2,1,0,0,1,2
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,GetRealReturnType,3,8,1,0,0,0,0,1,2
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ChangeType,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ChangeType,38,84,2,7,16,0,1,18,51
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,GetFoundAttribute,3,17,2,0,0,0,0,1,4
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,Format,3,3,2,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,SplitCamelCase,4,10,1,1,3,0,0,4,5
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ToObject,11,39,1,2,0,8,0,7,9
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ClearStringAffixes,17,37,3,3,7,0,0,3,7
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ToLowerCamelCase,2,5,1,1,1,0,0,2,6
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,ToUpperCamelCase,2,5,1,1,1,0,0,2,6
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,IsEmpty,2,3,1,0,0,0,0,1,1
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,GetTypeAttribute,3,12,2,1,1,0,0,1,3
framework/JNPF/App/Extensions/ObjectExtensions.cs,ObjectExtensions,Copy,2,5,1,1,1,0,0,2,2
framework/JNPF/App/Extensions/Options/AddInjectOptions.cs,AddInjectOptions,ConfigureSwaggerGen,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/AddInjectOptions.cs,AddInjectOptions,ConfigureDataValidation,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/AddInjectOptions.cs,AddInjectOptions,ConfigureFriendlyException,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/InjectOptions.cs,InjectOptions,ConfigurationScanDirectories,2,3,1,0,0,0,0,0,1
framework/JNPF/App/Extensions/Options/InjectOptions.cs,InjectOptions,IgnoreConfigurationFiles,2,3,1,0,0,0,0,0,1
framework/JNPF/App/Extensions/Options/InjectOptions.cs,InjectOptions,ConfigureAppConfiguration,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/InjectOptions.cs,InjectOptions,ConfigureWebAppConfiguration,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/InjectOptions.cs,InjectOptions,ConfigureServices,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/InjectOptions.cs,InjectOptions,ConfigureWebServices,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/UseInjectOptions.cs,UseInjectOptions,ConfigureSwagger,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Extensions/Options/UseInjectOptions.cs,UseInjectOptions,ConfigureSwaggerUI,1,3,1,0,0,0,0,0,0
framework/JNPF/App/Filters/StartupFilter.cs,StartupFilter,Configure,7,50,1,2,2,0,0,1,12
framework/JNPF/App/Filters/StartupFilter.cs,StartupFilter,UseStartups,4,15,1,1,2,0,0,2,7
framework/JNPF/App/Filters/StartupFilter.cs,StartupFilter,UseStartups,7,24,2,2,1,0,0,0,10
framework/JNPF/App/Filters/StartupFilter.cs,StartupFilter,ResolveMethodParameterInstances,2,15,2,1,0,0,0,1,2
framework/JNPF/App/Internal/InternalApp.cs,InternalApp,ConfigureApplication,2,41,2,1,1,0,0,0,9
framework/JNPF/App/Internal/InternalApp.cs,InternalApp,ConfigureApplication,2,26,2,1,1,0,0,0,6
framework/JNPF/App/Internal/InternalApp.cs,InternalApp,ConfigureHostAppConfiguration,1,13,1,0,0,0,0,0,3
framework/JNPF/App/Internal/InternalApp.cs,InternalApp,AddJsonFiles,16,67,2,2,2,0,0,1,39
framework/JNPF/App/Internal/InternalApp.cs,InternalApp,SplitConfigFileNameToGroups,1,14,1,1,1,0,0,3,5
framework/JNPF/App/Native.cs,Native,CreateInstance,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Native.cs,Native,CreateInstance,9,71,2,2,5,0,0,2,17
framework/JNPF/App/Native.cs,Native,GetIdlePort,2,12,0,1,0,0,0,1,5
framework/JNPF/App/Options/AppSettingsOptions.cs,AppSettingsOptions,PostConfigure,4,15,2,1,1,0,0,0,4
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,Main,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,MainSilence,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,ConfigureBuilder,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,ConfigureServices,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,ConfigureInject,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,AddComponent,1,4,0,0,0,0,0,1,1
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,AddComponent,1,4,1,0,0,0,0,1,1
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,AddComponent,1,4,2,0,0,0,0,1,1
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,Silence,1,5,2,0,0,0,0,1,0
framework/JNPF/App/Options/GenericRunOptions.cs,GenericRunOptions,WithArgs,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,Main,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,MainSilence,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,ConfigureWebDefaults,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,ConfigureWebInject,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,ConfigureBuilder,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,ConfigureServices,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,ConfigureInject,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,AddComponent,1,3,0,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,AddComponent,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,AddComponent,1,3,2,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,UseComponent,1,4,0,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,UseComponent,1,4,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,UseComponent,1,4,2,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,AddWebComponent,1,4,0,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,AddWebComponent,1,4,1,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,AddWebComponent,1,4,2,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,Silence,1,3,2,0,0,0,0,1,1
framework/JNPF/App/Options/LegacyRunOptions.cs,LegacyRunOptions,WithArgs,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,Main,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,MainSilence,1,3,1,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,ConfigureOptions,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,ConfigureBuilder,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,ConfigureServices,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,ConfigureInject,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,Configure,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,ConfigureConfiguration,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,AddComponent,1,4,0,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,AddComponent,1,4,1,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,AddComponent,1,4,2,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,UseComponent,1,4,0,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,UseComponent,1,4,1,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,UseComponent,1,4,2,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,AddWebComponent,1,4,0,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,AddWebComponent,1,4,1,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,AddWebComponent,1,4,2,0,0,0,0,1,1
framework/JNPF/App/Options/RunOptions.cs,RunOptions,Silence,1,5,2,0,0,0,0,1,0
framework/JNPF/App/Options/RunOptions.cs,RunOptions,WithArgs,1,4,1,0,0,0,0,1,0
framework/JNPF/App/Serve.cs,Serve,GetIdleHost,2,8,1,0,0,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,RunNative,2,13,4,0,0,0,0,1,7
framework/JNPF/App/Serve.cs,Serve,RunNativeAsync,2,13,5,0,0,0,0,1,7
framework/JNPF/App/Serve.cs,Serve,RunNative,2,28,2,0,0,0,0,1,6
framework/JNPF/App/Serve.cs,Serve,RunNativeAsync,2,28,3,0,0,0,0,1,6
framework/JNPF/App/Serve.cs,Serve,Run,1,3,5,0,0,0,0,1,1
framework/JNPF/App/Serve.cs,Serve,RunAsync,1,3,6,0,0,0,0,1,1
framework/JNPF/App/Serve.cs,Serve,Run,1,8,5,0,0,0,0,1,6
framework/JNPF/App/Serve.cs,Serve,RunAsync,1,8,6,0,0,0,0,1,6
framework/JNPF/App/Serve.cs,Serve,Run,4,29,2,3,3,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,RunAsync,4,29,3,3,3,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,RunGeneric,1,3,4,0,0,0,0,1,1
framework/JNPF/App/Serve.cs,Serve,RunGenericAsync,1,3,5,0,0,0,0,1,1
framework/JNPF/App/Serve.cs,Serve,RunGeneric,1,13,4,0,0,0,0,1,6
framework/JNPF/App/Serve.cs,Serve,RunGenericAsync,1,13,5,0,0,0,0,1,6
framework/JNPF/App/Serve.cs,Serve,Run,1,3,2,0,0,0,0,1,1
framework/JNPF/App/Serve.cs,Serve,RunAsync,1,3,3,0,0,0,0,1,1
framework/JNPF/App/Serve.cs,Serve,Run,2,16,2,1,1,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,RunAsync,2,16,3,1,1,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,Run,2,16,1,1,1,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,RunAsync,2,16,2,1,1,0,0,1,3
framework/JNPF/App/Serve.cs,Serve,Run,3,17,2,1,1,0,0,1,4
framework/JNPF/App/Serve.cs,Serve,RunAsync,3,17,3,1,1,0,0,1,4
framework/JNPF/App/Serve.cs,Serve,BuildApplication,14,72,4,2,5,0,0,1,24
framework/JNPF/App/Serve.cs,Serve,BuildApplication,15,89,3,2,6,0,0,1,29
framework/JNPF/App/Serve.cs,Serve,BuildApplication,7,46,2,2,2,0,0,1,16
framework/JNPF/App/ServeComponent.cs,ServeServiceComponent,Load,1,15,2,0,0,0,0,0,5
framework/JNPF/App/ServeComponent.cs,ServeApplicationComponent,Load,2,35,3,1,1,0,0,0,12
framework/JNPF/App/Startups/FakeStartup.cs,FakeStartup,ConfigureServices,1,2,1,0,0,0,0,0,0
framework/JNPF/App/Startups/FakeStartup.cs,FakeStartup,Configure,1,2,1,0,0,0,0,0,0
framework/JNPF/App/Startups/GenericHostLifetimeEventsHostedService.cs,GenericHostLifetimeEventsHostedService,StartAsync,1,3,1,0,0,0,0,1,0
framework/JNPF/App/Startups/GenericHostLifetimeEventsHostedService.cs,GenericHostLifetimeEventsHostedService,StopAsync,1,3,1,0,0,0,0,1,0
framework/JNPF/App/Startups/HostingStartup.cs,HostingStartup,Configure,1,3,1,0,0,0,0,0,1
framework/JNPF/AspNetCore/Extensions/AspNetCoreBuilderServiceCollectionExtensions.cs,AspNetCoreBuilderServiceCollectionExtensions,AddMvcFilter,1,5,2,0,0,0,0,1,1
framework/JNPF/AspNetCore/Extensions/AspNetCoreBuilderServiceCollectionExtensions.cs,AspNetCoreBuilderServiceCollectionExtensions,AddMvcFilter,2,14,2,1,1,0,0,2,3
framework/JNPF/AspNetCore/Extensions/AspNetCoreBuilderServiceCollectionExtensions.cs,AspNetCoreBuilderServiceCollectionExtensions,AddMvcFilter,2,14,3,1,1,0,0,2,3
framework/JNPF/AspNetCore/Extensions/AspNetCoreBuilderServiceCollectionExtensions.cs,AspNetCoreBuilderServiceCollectionExtensions,AddFromConvertBinding,1,5,2,0,0,0,0,1,1
framework/JNPF/AspNetCore/Extensions/AspNetCoreBuilderServiceCollectionExtensions.cs,AspNetCoreBuilderServiceCollectionExtensions,AddFromConvertBinding,2,21,2,1,1,0,0,2,5
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetMetadata,1,3,1,0,0,0,0,1,2
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetControllerActionDescriptor,1,3,1,0,0,0,0,1,2
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,SigninToSwagger,1,4,2,0,0,0,0,0,0
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,SignoutToSwagger,1,3,1,0,0,0,0,0,0
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,SetTokensOfResponseHeaders,2,7,3,1,1,0,0,0,1
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetLocalIpAddressToIPv4,1,3,1,0,0,0,0,1,2
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetLocalIpAddressToIPv6,1,3,1,0,0,0,0,1,2
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetRemoteIpAddressToIPv4,1,3,1,0,0,0,0,1,2
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetRemoteIpAddressToIPv6,1,3,1,0,0,0,0,1,2
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetRequestUrlAddress,1,10,1,0,0,0,0,1,7
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,GetRefererUrlAddress,1,3,2,0,0,0,0,1,1
framework/JNPF/AspNetCore/Extensions/HttpContextExtensions.cs,HttpContextExtensions,ReadBodyContentAsync,2,4,1,1,1,0,0,2,1
